"Player Id","Ign","Team"
2908,"10X","ENTER FORCE.36"
13103,"10zo",""
33063,"11111","Fluffy And Friends"
9167,"1111111111z","RampRAGE"
30649,"11 May 1918","Imagine dragoons"
14778,"11wea11","5th Dimension"
22337,"120",""
22682,"개주곤123","김동욱짱"
32016,"123123asf",""
5825,"12 mola diferent","Pérolas"
3819,"12pk","Off the Grid"
16229,"12 yrs old",""
11889,"1337","raute 1"
6785,"13E",""
24555,"13lueee","Griffin E-Sports Academy"
23715,"13th doctor","Relaxu Chale"
12786,"13th monkey","Hide In Smoke"
34295,"14Lost","R2G academy"
34910,"152","omle dlrow"
23956,"15GB","YeakSa OJK"
9488,"15 Sabie","PointAndClick"
15778,"1615144","WHAAN WHAAN Esport"
36688,"164hz","Wanderlust Esports Female"
16020,"16Chops","MEOGANG"
5695,"17","Unkind"
13073,"177","trying to win"
7818,"17nik","RedPack eSports"
3756,"17 Savage","Meloner"
27883,"185","Centurion"
22914,"185cm80kg30cm","Egnis.Kr"
32353,"18P atelier","XIIX Purple"
32356,"18P Cartrr","XIIX Purple"
32354,"18P Ivory","XIIX Purple"
32355,"18P Tino","XIIX Purple"
16057,"1907","Cynical"
21250,"1927db18g2d98172","bagels and donuts"
23486,"1996 (deleted)",""
20103,"1B1K"," AMAZE"
24066,"1barbarinha","TDC"
29720,"1Benji","Benji's daycare"
28926,"1BH Hix Xky","1-behind"
36454,"1B  NME","1 Bullet"
25087,"1buugg","Raiju Esports"
23955,"1ccug","Victory (VN)"
35813,"1ceberg","Brokies"
4914,"1CHIGO","Dei Macha"
8810,"1DEES","Chamomile Esports Camp"
24184,"1demon","Lucid"
13328,"1DNVR",""
22599,"1DW","Zeal"
24620,"1eon (deleted)",""
9958,"1ex",""
20093,"1FLICK1KILL","NothingToLose"
26672,"1Frog1","afterMath Esports"
2435,"1ge(Copy)","BV ESPORTS"
14425,"1KAPUMBA","Wolfgang Mist Walkthrough"
5638,"1kd bot","AnimeSquad"
18288,"1KingB","Chosen 1s"
35812,"1kn0wth6tul1keme","Brokies"
4613,"1kuzohh","Newstar"
24933,"1Lake",""
25589,"1Li","Kanpekis Kittens"
23860,"1lucas","Tokyo Revengers"
6655,"1mbrokeN","EMPEROR"
8932,"1mitator","Party carrots"
35825,"1mp4ct","Shk0lniki"
37479,"1mpala","CALDO GALLINA BLANCA"
20462,"1mpala","Wofdex Esports"
25915,"1mpetuou5","Team Instinct"
21240,"1mpressive","Born in Fire"
38066,"1MS Blu","1Millisecond"
38065,"1MS Cyber","1Millisecond"
26780,"1MS emi","1Millisecond"
28068,"1MS naz","1Millisecond"
10793,"1NCORNAT1ON",""
1902,"1ndra",""
23044,"1nonlysyn","One Meta Gaming"
26516,"1nput","tier2nofuture"
17258,"1NSANE","Cloud Nein"
21557,"1OOBY","New Legion"
35727,"1OOO1","Budi Bolji"
25886,"1ove","Captain 130cm"
35220,"1Phantxm","IWU Titans"
4479,"1rc","Cursed Ascension"
24669,"1R connie","1Rule"
24666,"1R dest","1Rule"
24667,"1R Doze","1Rule"
463,"1rosha","Poison"
20140,"1RWND","Playwell"
5193,"1saakix","le panes"
5336,"1Samael","CosVer Gaming"
17453,"1SickButton","Fearless Female"
35522,"1SlickSon","VPNESPORTSTEAM"
22961,"1ssues","Enraged Mob"
5232,"1stDiablo","Atomic México"
8680,"1Steufmehl","FieryWall Gaming"
5236,"1stFurious","Atomic México"
11738,"1Tap","ATREUS"
14382,"1TaPGoD","Revenant Esports"
16186,"1Texi","Deez Nuts"
26033,"1Toasty","UA Crimson"
10814,"1uke","KuCyJIbKu"
1300,"1ukey","McTeam"
14321,"1uv0104","枝崽粉丝团"
1911,"1van",""
9353,"1WNS","Ath esport"
34531,"20대이상엔트리금지","White Prince"
30029,"2004","No ORG F"
21544,"200iq","Most Wanted"
8590,"20fps","ThiccWRECK"
31002,"20s KajuX","TwentyStars"
22858,"20skid","Dark Circle"
30493,"20s Mic","TwentyStars"
29814,"211","Ghetto Artist"
12356,"21bom","Team Name EU"
35476,"21ningning","SYKO (VN)"
26527,"22K liu","22K's"
26526,"22K Milk","22K's"
26528,"22K Nyx","Genesis Gaming FEM"
22137,"22tRickz","Masquerade"
22825,"당근마켓사기경력23회","miracle victory"
24061,"23r3n4","FLAWLESS BR"
21318,"244","Coinflip"
24124,"24z","Dookie Doo Esports"
30983,"250kmh peek","Ensemble Floles"
2451,"2525Hunter	","SunSister Dive"
8987,"2766","ZOL Esports"
34591,"28살이팔청춘요한","CQEX"
7876,"28cm","GreyFace"
20407,"28iq","KEKW"
8582,"2AM","Amarok Esports"
34764,"2DAS","Yawa"
4111,"2DIAN0","All Gamers"
20701,"2Dms","CrossFogo"
22806,"2eZ 4dibb 桜","Cloud Nein"
3473,"2ez4MPI","Konoha"
27617,"2F Hela","2Faced"
27619,"2F nyla","2Faced"
27618,"2F rue","2Faced"
9124,"2GE","Rex Regum Qeon"
4297,"2h5","Lethal Chaos"
36546,"2iley","Savage"
14875,"2 K","HIGHFIVE"
37055,"2Koival","Anexo Esports"
13673,"2kovv","Laudy"
15229,"2kTor",""
15568,"2KY","SchwarzerLand"
32828,"2Limuru","SFTM CLUB"
23194,"2lita",""
36384,"2M Nessie","Team Mastermind"
23819,"2MxrcH","MorJor"
32234,"2pacTyrone","Emacity"
31551,"2pacTyroneSmith","Emacity"
21061,"2Percent","CSGG"
70,"2 Piece",""
31017,"2RA","Alemdar e-Sports"
16370,"2Ral","Ninja Esport"
12929,"2RAL","Team DIE"
13311,"2RUSH","Terra Esports"
15181,"2sisi2kek","ValorantEXEC"
10496,"2Tap","WOLFPACK (HK)"
7553,"2w1ns","XYZ (EU)"
27982,"2wavy","Adore Academy"
8800,"2x2",""
675,"2zzy",""
28531,"300 mg caffeine","13Lucky"
17019,"30iq","Proxymine"
37616,"3280194756123819","Antic Esports"
19458,"32joints","Toilet Paper"
28410,"3333333333333333","Gfuel abuserz"
30391,"333LC","UG Seagulls"
7320,"333#ryan","chess on crack"
35421,"333von","BUKI FAMILY"
8068,"345Y",""
10588,"369","Lodis"
27803,"3715","Lady-Killer"
26739,"39 dayo","TZ Gaming"
33853,"39Jia","Aurorus Amethyst"
17362,"3an","Team Black Fire"
25173,"3bon","AriaSheeP"
34316,"3d3r","Citrus e-sports"
25785,"3DWN","SaD White"
36288,"3E Lulu","Triple Esports Violet"
36287,"3E misa","Triple Esports Violet"
24643,"3Face","Dominatus Skywolf"
13438,"3laa","Baited"
35645,"3Mpol","Northeastern White"
3362,"3nable",""
21947,"3NZi",""
36137,"3nzInツ","TxT Gaming"
31783,"3pei太","AIGIS"
16427,"3Poils2Q","Chosen Five"
25548,"3RD Nana","3RD LEVEL"
23648,"3rm1n",""
35345,"3skee","Vitalícios"
6212,"3t3v4ld0","ATK PILANTRA"
26394,"3T4R","Dark Tempest"
16657,"3vilArt","Very Laze"
30710,"3VN DIOR","3VN"
3997,"3ZRA","M8 Esports"
27094,"401 dmg","Team Poland"
15629,"40pingSterry","Team Q"
34183,"40 Sharky","WD-40 PEEK"
32406,"412","Lost Winter"
441,"4193726","Dambis"
19201,"41UK0",""
887,"428Light",""
36980,"455YL4","I Got Mine White"
32705,"47 CheR0Z (deleted)",""
15081,"49x","Respect Team eSports"
33225,"4AM aNts","Four Angry Men"
33228,"4AM Bing9z","Four Angry Men"
33227,"4AM Sui","Four Angry Men"
10700,"4armani","Overwatch"
15695,"4cm","No Name (HK)"
5285,"4DR","É PEGADINHA"
7952,"4E7Z","Starlan Gaming Club"
13710,"4EGENCH","Last Chance"
34874,"4EIGN","Scarlet Knights Royal"
2380,"4FuNNie2k","BlackJack Esports"
30605,"4FUNPLAYER","rich asf"
14952,"4goz","StrongUnion"
21885,"4Gruch","Szach Mat"
20364,"4Head","Winstrike"
33557,"4K DaN","4 Kids One Dad"
16932,"4kxxx"," ROA"
12402,"4Magician","Uns Random ae"
34334,"4N Zap","4N E-Sport"
3962,"4PACK","Grind City"
198,"4qu1la","Team Q"
36432,"4RK30","Greek Gods"
21761,"4RL Ariel","4Real Hurricane"
21759,"4RL pixie","4Real Hurricane"
24202,"4ster","Capacity"
22183,"4Tapping","St. Clair Saints Varsity"
13106,"4tlas","RAIN E-SPORTS"
27926,"4tsukii","The Rockinhas"
28016,"4woodanet","Fenerbahçe Esports"
36354,"4XS sabo","Nefarious Phantoms"
36352,"4XS whip","Nefarious Phantoms"
32506,"4zekken","FIRST TIME TO PLAY"
29038,"50kgridshot","Team HAI"
34351,"เทพกอฟมาละ55555","In one moment"
27031,"56ismysize","Capybara"
2080,"56ismysize","winnable"
13298,"5am","Matcha Monkeys 5"
22276,"5AM (Inactive)","Lucky Cat Gaming"
32344,"5DF Teh","5 Dollar Fillup"
21977,"5eratnax",""
15632,"5exe","Defect"
30498,"5G nAgi","5 GOATS"
35621,"5K bent","5K Void"
28355,"5K Fair","5K Imperials"
24608,"5kiiin","Comet Esports Club"
28738,"5K mars","5K Amethyst"
31039,"5K meli","5K Onyx"
28740,"5K ness","5K Amethyst"
35624,"5K nosk","5K Void"
31553,"5ku","Koalanoob Fan Club"
22732,"5 M","Inferno Esports"
19463,"5Pace","Aerous"
33619,"5 円","TJD Esports Club"
25763,"606",""
20505,"60hz","GHOSTs"
12685,"60Hz player",""
27000,"627","Krazy Gurlz"
27167,"637petr","Cyber Wolves Light"
13081,"639",""
27791,"66","Urban Beauties"
2548,"665Sam","Akila Esports"
8571,"666","Odyssey"
14728,"666",""
3432,"666SSJ","Millions Gaming"
11030,"666z",""
3788,"66J","Team Fish Taco"
18170,"69Hz",""
21440,"69jesi","KABAHbl"
18027,"69Shinobu","Gamebucks Aeon"
3087,"6AlphaCross9","Death Dose"
15971,"6aspao",""
31588,"6dre","YONKOS"
21998,"6fingers","FISHER ESPORTS"
30770,"6F June","Six Figures"
30769,"6F Kohaku","Six Figures"
30767,"6F Lazyhands","Six Figures"
30766,"6F Ruwaa","Six Figures"
36867,"6F Slum","Six Figures"
30768,"6F Vash","Six Figures"
860,"6ix",""
21673,"6ix","Sinetic E-Sports"
21621,"6ixtos",""
34805,"6ixwinner","TMU Gold"
19602,"6ixxer","CSUF Blue"
37984,"6K Lula","Six Karma Feminil"
3953,"6pack",""
10266,"6sonya","Alliance Coven"
12235,"6thInvasion (deleted)",""
28694,"6ThKing","Team Circus"
37108,"6Ul","Hype Girls"
31220,"6xth","Wet Noodles"
30212,"702","XERXIA Esports"
28375,"727 erk","WHEN YOU SEE IT"
6300,"730","MZ team esports"
35644,"740","Northeastern White"
34525,"777","g1 company"
8534,"777","THE KILTROZ"
24243,"777 kine","777"
20084,"79signerT","Esports Team Twente"
34354,"79Sxvage","In one moment"
12639,"7ABAK","Team Z Esports"
21836,"7assasin","AyamJago"
26532,"7 cee","Unit 7"
32662,"7even","Los Nenes"
14903,"7êvên","I don^t know"
27809,"7kk","Normal Player Gaming"
31042,"7koz","Unpopular"
25844,"7ma","The Spark Esports"
20213,"7Mackan","Team Wyvern"
15854,"7MineSUPER",""
31773,"7nqse","Graces Blaze Xross"
10148,"7ommyoh","YMCMB"
28580,"7oX1C","AEX-1"
2440,"7PrOs",""
8919,"7radmiR","Meduzza Gaming"
24619,"7REY","5 SAHABAT"
15027,"7sec","TR4KLE keys"
16807,"7sete (deleted)",""
8846,"7SICK","5op"
999,"7ssk7","Istanbul Wildcats"
37129,"7wYy","IYG"
35979,"7zeiK","DEWÜ Gaming"
21968,"840nty","Sexy Thanos"
21962,"88Drawng",""
16935,"8BQ","Phoenix (HK)"
9904,"8hs",""
8753,"8lax","KANAFI"
24936,"8lua","Ghetto Artist"
14363,"8luA","Monarch Effect"
9315,"8nFiniTy","Novus Esports"
5000,"8nFiniTλ",""
29850,"8randan","Brock University"
12059,"909duckwizard","Krampus"
16009,"90Gnust",""
22525,"90Shooters","Orion Genesis eSports"
30996,"90s So Secsi","90 Seconds"
21680,"911",""
13826,"911wasCTsided","TEAM KICK IT"
21326,"942","Social League"
29807,"959yKano","KunPeng Gaming"
34274,"96","Team Wings"
29486,"96magic","SETOUCHI SPARKS"
6703,"972","Noble Experience"
1793,"98","Fast Rush"
19662,"9999","S2G Esports"
10503,"999ara","eSports Cologne"
14920,"999kvmil","B8 Esports"
263,"99kamilhuj","32132123"
35951,"9Ecko","ZEGE Esports"
24005,"9er","Carleton Ravens"
33011,"9hr","FunPlus Phoenix"
18680,"9ianny","Maycam Evolve Fem"
16749,"9Iron","Redbird Varsity"
31806,"9Lair","EELs"
33531,"9mkk","Four Angry Men"
19246,"9ondoss","Krakens Esports"
6706,"9room",""
16672,"9rwsquadawper","Depth Esports"
4692,"9sBoy#AAA",""
4689,"9sBoy#AAAA",""
29105,"9st","Night Wings Gaming"
37651,"9T Cola","SLTitans Esports VAL"
1027,"9th","Z11"
23373,"9Tribez",""
8773,"A1","969 gang"
25167,"A1","NEVIS"
663,"a11ex",""
33924,"A1B2C3D4E5F6G7H8","Duality E-Sports Banshees"
22130,"A1D","S4-GE"
31394,"A1dan",""
22613,"a1dz","The Chads"
19686,"A1ex","The Mad Men"
7330,"a1fie","Washed"
35804,"A1MBOT","Karma’s Fantasy Team"
26510,"A1mly","NASR Esports"
15128,"a1ms0nz","washedfortniteboomers"
7519,"a1mstar","Connecting Esports"
8848,"A1oe","5op"
11617,"a1s","Kingsmen V"
2655,"A1tmaN","Re:Vast"
920,"A1V","Bunkergg"
27029,"a2guapo","Team a2guapo"
25036,"A4","Nova Whale"
28567,"A5TØ","Synister"
4292,"A77","Winthrop University"
32182,"A7 amraK","Karma’s Fantasy Team"
23113,"AAAAY","FunPlus Phoenix"
8138,"aaarezmd","Pivetada"
32170,"AAA zeno","Aim Assist Allstars"
37523,"aadam","22446688"
4092,"AAK","Royal Never Give Up"
28604,"aaliyah","GwoppyAndTheGwoppettes"
7955,"Aang","Marlian eSports"
17027,"Aanszo","No Deal Gaming"
33766,"AANYA","NYX APAC"
15952,"aaraN",""
27129,"aarea51","REVIVAL GC"
9530,"Aarin",""
13268,"aaron","Ivy (NA)"
31443,"Aaron","Smurfs (NA)"
15969,"Aaroniero",""
27698,"aaroNNN","Project 5"
31581,"Aaronnn","Coconut Munchers"
27948,"aaronthaofan69","DA GOATS"
1110,"AaroNuk","GGmate"
30208,"aaryan","Stony Brook Red"
35301,"aatu","YSL"
20532,"aawox","90s"
24388,"AB",""
24389,"A B",""
27757,"AB270","Rexpect eSports"
6059,"abA","Amigos do fumas"
18781,"ABabyKiwi","ANV Frost"
33433,"abacate","4TunaTeam"
8214,"abaddon","locos de lança"
3323,"Abaddon","Mineros FC Esports"
1342,"Aba (deleted)","Akademus Esport"
31590,"Abadoo","5K Imperials"
5038,"Abadzer0","Golden Gallos"
23834,"Aband",""
10499,"Abao","Victory Formula"
20129,"abassy","Digitroni Esports"
2411,"ABATMAN","Stream Raiders Nacague"
34503,"Abatnek Atemek","ODK Heroes"
33037,"Abbas1x","Guardian Esports"
31170,"Abbe","Furious Eagles"
25777,"abbie2k","Waffle House"
34037,"abc321","Kingzone"
12454,"ABC M4",""
37614,"Abdulelah","RevSol Esports"
11,"Abdulmalek","run it down mid"
16006,"AbduR","Team Snakes"
661,"abE","Triangle Offense"
28263,"Abe","Fusion Academy"
27973,"Abee","unaffiliated"
6421,"abeL","kaiju corp"
35685,"Abel","SIUC Black"
20666,"Abel","Erro VAL7"
37084,"Abiiiiiii","MVE Dauntless"
6658,"Abilities","lvl 10"
19573,"AblaZePG","Nocturnal Gaming"
18192,"ableJ",""
26786,"Able Tats","Able Sisters"
4071,"Abo","TYLOO"
13079,"AboBba",""
14711,"Abomization","Luccini Gaming"
3374,"Abongcs","Bing Chilling"
20838,"above","USC Cardinal"
26286,"abrahao","New GeneratioN"
13284,"Abram","Team Major Academy"
13709,"Abrex","OLD Puggers"
14656,"abrhmm","Tr4sh Esports"
27645,"abrikoska","Die Harres"
37621,"abrixa9","Cyclon Gaming"
32962,"AbruX","EBRO FEM"
12142,"Abrvxas","Slaughter House"
29175,"absalon","Team X (OCE)"
36465,"absent","padwé"
8100,"Absent",""
24901,"Absidi","VOX One"
22491,"ABSINTH FAIRY",""
31845,"Absol","DetoNator Academy"
5247,"Absolut","Nekoma Esports"
566,"Absolute","Running Dogs"
31405,"AbsoluteYoinker","Hot Dog Esports"
19726,"abstract","Canine 9"
24417,"Abstrxct","101 Percent"
32186,"Absxlvte","Imposters"
9995,"ABTAGALLON","Cereal Before Milk"
2032,"abu","Team Hydro"
26579,"Abuelo","RedPack eSports"
5152,"Abuquintero","Dark Galaxy"
7370,"AbussoS","Rave Party"
5025,"AbyNitro","Wölfe Esports"
6148,"abyss","StrigiManse"
24973,"Abyss","Realism Esports Black"
20218,"Abyssal","XYZ (EU)"
1732,"Abysss",""
36160,"Abystial","OutCast Iridescent"
7231,"abyzz","Coliseo Xibalbá Esports"
21604,"ABZ DRT","Ablaze E-Sport"
17527,"AC","NTER"
11883,"Ac3trix","chord"
22030,"acabz","FRATERN1TY"
19897,"Acaciaz","Team EVO"
17294,"acApp","UwU"
33274,"acc","Invictus Gaming"
1499,"ACCEL","Team Rocket (KR)"
4106,"AccHr","O2 Gaming"
21064,"Accio","DD Detectors"
21063,"Accio (deleted)",""
31376,"Accite","LUNATIC"
35965,"acE","TEAM KEXPZ"
34287,"Ace","Archduke Gen 2"
22314,"Ace","Team Phenix"
1524,"Ace","Four Angry Men"
847,"Ace",""
24135,"ACE","Seneca Esports Red"
18335,"AceBlazeThe3rd","ZERO LAG"
20989,"Acedia","5 Freaks Esports"
28233,"ACE G1bi","ACE eSports"
28229,"ACE G1bi",""
28232,"ACE iWy","ACE eSports"
28226,"ACE iWy",""
28231,"ACE Jinker",""
28227,"ACE Jinker",""
9335,"Acel","Monkhas eSports"
5075,"Acelboy","TEAM WAR"
11997,"Acelelelel","Redsharks"
21012,"AceMax","Power Rangers EU"
27224,"ACE Moonlight","Ace Esports Female"
22658,"Acen","Runaway"
14850,"ACEONEFLOW",""
28228,"ACE r1zvaN (deleted)",""
33492,"Acerola1","LAZY"
26320,"Acerphoenix","F7 Esports"
15399,"acervus","AD Infinitum REVITALIZE"
28968,"AceStaRRRRR","NS Esports"
1863,"Acetics","Sharper Esports"
7700,"acetwo","ValoTeleTubbies"
20727,"acetwothree","Rowan University"
32412,"aceu","Hype Boy"
36511,"Aceyy","Monuments Esports"
26252,"acez","NFT Clan"
27303,"AceZer0","Squad of Aces"
34025,"AceZZ","Crazy"
20798,"ache","banana boys"
15654,"achilles","Lost Eden"
2603,"Achilles","Purple Mood E-Sport"
6782,"Achin0",""
22715,"Achinth","Anime Aimers (IND)"
23015,"ACHRF","Onyx Ravens"
35250,"acid","HIGHFIVE"
130,"Acid","AD Razgon"
25209,"Acid","2inch"
36580,"AciD","Cosmic Chaos"
36578,"AciD (deleted)","Cosmic Chaos"
36581,"AciD (deleted)","Cosmic Chaos"
11301,"ACIDKCSGO","Clube Alcateia E-Sports"
33046,"acids","Oths Falcons"
6433,"acids","MEW2"
21417,"ackerman","CBDR"
20970,"Ackerman","savage.gg"
1054,"Aclx","KunPenG"
7908,"acm","SPARX MIX"
6623,"AcMe","CNJ Esports"
866,"Acnologia","run it down mid"
4363,"aco","Bad Company Esports"
34319,"aco","ZETA DIVISION Women"
13202,"Aconite","Quimera GG"
21779,"ACON salty","Aconitum"
9896,"Acoric","Never Forget Gaming"
29616,"acorn","Akron Esports"
24407,"acoustic","Boomerz and Zoomers"
37911,"Acqua","E-Girls Hunters"
7694,"acr0nym","DELUSIONAL 5"
12806,"acra","Evenate Gaming"
5164,"ACrazyPotato","ESPE GANG"
22590,"acrian","Ambrosia"
23042,"acro","Team ZeN"
26089,"acrø","Deviant Black"
8572,"Acronix","Orange Juice Gaming"
8186,"ACROSS","Team Credit"
9248,"Act",""
8721,"Acti","Mean Girls"
2493,"ACTiV",""
1450,"ActiveShooter",""
17767,"AcTivGhostz","ILG JADE"
22668,"AcTivv","Vx"
25761,"acts","CHAOS"
28237,"acts (deleted)",""
11599,"Actually",""
12020,"Acuba",""
30685,"acunah","The tomfoolery corner"
16385,"acva","NoChance"
37148,"acyL","Symphony"
12592,"Âcyl","No Org No Pracc"
30267,"ACZ Artie","Amazon Cripz"
30268,"ACZ FZR","Amazon Cripz"
30184,"ACZ mrn","NXN E-Sports Elite"
2000,"AD1","Juntei5"
29763,"AD4M","UNL Huskers"
12978,"Ada","Graine 3"
9310,"Ada","Lobos E-sports"
17782,"Adachi",""
